device_mac, date, type, intensity, steps, heartrate
fc:5a:18:28:15:53, 2018-04-17 04:12, 112, 1, 0, 47
fc:5a:18:28:15:53, 2018-04-17 04:13, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:14, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-17 04:15, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:16, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 04:17, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:18, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-17 04:19, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:20, 112, 6, 0, 58
fc:5a:18:28:15:53, 2018-04-17 04:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:22, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 04:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:24, 122, 20, 0, 46
fc:5a:18:28:15:53, 2018-04-17 04:25, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:26, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 04:27, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:28, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 04:29, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:30, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-17 04:31, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:32, 112, 29, 0, 66
fc:5a:18:28:15:53, 2018-04-17 04:33, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:34, 112, 46, 0, 55
fc:5a:18:28:15:53, 2018-04-17 04:35, 112, 29, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:36, 112, 43, 0, 55
fc:5a:18:28:15:53, 2018-04-17 04:37, 112, 23, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:38, 112, 0, 0, 57
fc:5a:18:28:15:53, 2018-04-17 04:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:40, 112, 0, 0, 51
fc:5a:18:28:15:53, 2018-04-17 04:41, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:42, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-17 04:43, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:44, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 04:45, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:46, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-17 04:47, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:48, 112, 0, 0, 51
fc:5a:18:28:15:53, 2018-04-17 04:49, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:50, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 04:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:52, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 04:53, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:54, 112, 0, 0, 51
fc:5a:18:28:15:53, 2018-04-17 04:55, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:56, 112, 0, 0, 52
fc:5a:18:28:15:53, 2018-04-17 04:57, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 04:58, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-17 04:59, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:00, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-17 05:01, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:02, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 05:03, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:04, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 05:05, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:06, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-17 05:07, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:08, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 05:09, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:10, 112, 0, 0, 51
fc:5a:18:28:15:53, 2018-04-17 05:11, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:12, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 05:13, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:14, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 05:15, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:16, 112, 0, 0, 61
fc:5a:18:28:15:53, 2018-04-17 05:17, 112, 27, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:18, 112, 21, 0, 89
fc:5a:18:28:15:53, 2018-04-17 05:19, 112, 2, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:20, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 05:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:22, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-17 05:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:24, 112, 0, 0, 52
fc:5a:18:28:15:53, 2018-04-17 05:25, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:26, 112, 0, 0, 60
fc:5a:18:28:15:53, 2018-04-17 05:27, 112, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:28, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 05:29, 112, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:30, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-17 05:31, 112, 10, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:32, 112, 10, 0, 52
fc:5a:18:28:15:53, 2018-04-17 05:33, 121, 8, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:34, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-17 05:35, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:36, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-17 05:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:38, 112, 17, 0, 49
fc:5a:18:28:15:53, 2018-04-17 05:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:40, 112, 0, 0, 52
fc:5a:18:28:15:53, 2018-04-17 05:41, 112, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:42, 112, 1, 0, 48
fc:5a:18:28:15:53, 2018-04-17 05:43, 121, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:44, 112, 8, 0, 46
fc:5a:18:28:15:53, 2018-04-17 05:45, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:46, 80, 0, 0, 52
fc:5a:18:28:15:53, 2018-04-17 05:47, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:48, 90, 20, 0, 58
fc:5a:18:28:15:53, 2018-04-17 05:49, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:50, 80, 0, 0, 61
fc:5a:18:28:15:53, 2018-04-17 05:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:52, 112, 0, 0, 57
fc:5a:18:28:15:53, 2018-04-17 05:53, 112, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:54, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-17 05:55, 112, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:56, 80, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 05:57, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 05:58, 80, 0, 0, 57
fc:5a:18:28:15:53, 2018-04-17 05:59, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:00, 90, 20, 0, 44
fc:5a:18:28:15:53, 2018-04-17 06:01, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:02, 80, 0, 0, 56
fc:5a:18:28:15:53, 2018-04-17 06:03, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:04, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 06:05, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:06, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-17 06:07, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:08, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 06:09, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:10, 112, 10, 0, 49
fc:5a:18:28:15:53, 2018-04-17 06:11, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:12, 112, 19, 0, 47
fc:5a:18:28:15:53, 2018-04-17 06:13, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:14, 80, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 06:15, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:16, 80, 6, 0, 64
fc:5a:18:28:15:53, 2018-04-17 06:17, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:18, 80, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-17 06:19, 112, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:20, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 06:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:22, 112, 0, 0, 56
fc:5a:18:28:15:53, 2018-04-17 06:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:24, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-17 06:25, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:26, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 06:27, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:28, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-17 06:29, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:30, 112, 0, 0, 51
fc:5a:18:28:15:53, 2018-04-17 06:31, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:32, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 06:33, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:34, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-17 06:35, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:36, 112, 0, 0, 54
fc:5a:18:28:15:53, 2018-04-17 06:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:38, 112, 15, 0, 48
fc:5a:18:28:15:53, 2018-04-17 06:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:40, 112, 11, 0, 53
fc:5a:18:28:15:53, 2018-04-17 06:41, 112, 45, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:42, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 06:43, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:44, 112, 31, 0, 47
fc:5a:18:28:15:53, 2018-04-17 06:45, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:46, 122, 20, 0, 45
fc:5a:18:28:15:53, 2018-04-17 06:47, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:48, 112, 8, 0, 51
fc:5a:18:28:15:53, 2018-04-17 06:49, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:50, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-17 06:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:52, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-17 06:53, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:54, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 06:55, 112, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:56, 112, 5, 0, 47
fc:5a:18:28:15:53, 2018-04-17 06:57, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 06:58, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-17 06:59, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:00, 112, 0, 0, 55
fc:5a:18:28:15:53, 2018-04-17 07:01, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:02, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 07:03, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:04, 112, 33, 0, 47
fc:5a:18:28:15:53, 2018-04-17 07:05, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:06, 112, 10, 0, 51
fc:5a:18:28:15:53, 2018-04-17 07:07, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:08, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 07:09, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:10, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-17 07:11, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:12, 112, 15, 0, 47
fc:5a:18:28:15:53, 2018-04-17 07:13, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:14, 90, 20, 0, 43
fc:5a:18:28:15:53, 2018-04-17 07:15, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:16, 80, 38, 0, 49
fc:5a:18:28:15:53, 2018-04-17 07:17, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:18, 80, 14, 0, 50
fc:5a:18:28:15:53, 2018-04-17 07:19, 80, 2, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:20, 80, 13, 0, 53
fc:5a:18:28:15:53, 2018-04-17 07:21, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:22, 80, 11, 0, 54
fc:5a:18:28:15:53, 2018-04-17 07:23, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:24, 80, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 07:25, 80, 43, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:26, 80, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 07:27, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:28, 80, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 07:29, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:30, 80, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-17 07:31, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:32, 80, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-17 07:33, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:34, 90, 20, 0, 50
fc:5a:18:28:15:53, 2018-04-17 07:35, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:36, 112, 1, 0, 75
fc:5a:18:28:15:53, 2018-04-17 07:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:38, 112, 0, 0, 60
fc:5a:18:28:15:53, 2018-04-17 07:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:40, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-17 07:41, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:42, 122, 20, 0, 46
fc:5a:18:28:15:53, 2018-04-17 07:43, 112, 31, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:44, 112, 31, 0, 62
fc:5a:18:28:15:53, 2018-04-17 07:45, 112, 51, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:46, 112, 39, 0, 82
fc:5a:18:28:15:53, 2018-04-17 07:47, 112, 54, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:48, 112, 14, 0, 69
fc:5a:18:28:15:53, 2018-04-17 07:49, 112, 55, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:50, 112, 26, 0, 70
fc:5a:18:28:15:53, 2018-04-17 07:51, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:52, 92, 59, 0, 0
fc:5a:18:28:15:53, 2018-04-17 07:53, 96, 76, 12, 255
fc:5a:18:28:15:53, 2018-04-17 07:54, 96, 62, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:55, 96, 53, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:56, 96, 53, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:57, 96, 48, 0, 54
fc:5a:18:28:15:53, 2018-04-17 07:58, 96, 44, 0, 255
fc:5a:18:28:15:53, 2018-04-17 07:59, 96, 57, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:00, 80, 42, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:01, 80, 47, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:02, 80, 30, 0, 62
fc:5a:18:28:15:53, 2018-04-17 08:03, 80, 42, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:04, 80, 61, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:05, 80, 54, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:06, 80, 55, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:07, 96, 41, 0, 82
fc:5a:18:28:15:53, 2018-04-17 08:08, 96, 61, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:09, 80, 54, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:10, 80, 37, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:11, 1, 64, 24, 255
fc:5a:18:28:15:53, 2018-04-17 08:12, 96, 27, 0, 0
fc:5a:18:28:15:53, 2018-04-17 08:13, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:14, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:15, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:16, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:17, 96, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 08:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:19, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:22, 123, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 08:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:24, 112, 22, 0, 0
fc:5a:18:28:15:53, 2018-04-17 08:25, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:26, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 08:27, 112, 67, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:28, 121, 71, 0, 103
fc:5a:18:28:15:53, 2018-04-17 08:29, 112, 67, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:30, 28, 93, 38, 72
fc:5a:18:28:15:53, 2018-04-17 08:31, 1, 90, 61, 255
fc:5a:18:28:15:53, 2018-04-17 08:32, 1, 80, 65, 255
fc:5a:18:28:15:53, 2018-04-17 08:33, 1, 97, 26, 255
fc:5a:18:28:15:53, 2018-04-17 08:34, 96, 63, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:35, 96, 44, 0, 83
fc:5a:18:28:15:53, 2018-04-17 08:36, 96, 62, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:37, 96, 51, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:38, 1, 60, 17, 255
fc:5a:18:28:15:53, 2018-04-17 08:39, 1, 79, 52, 255
fc:5a:18:28:15:53, 2018-04-17 08:40, 1, 91, 91, 84
fc:5a:18:28:15:53, 2018-04-17 08:41, 1, 97, 105, 255
fc:5a:18:28:15:53, 2018-04-17 08:42, 1, 54, 38, 255
fc:5a:18:28:15:53, 2018-04-17 08:43, 96, 31, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:44, 96, 7, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:45, 80, 18, 0, 80
fc:5a:18:28:15:53, 2018-04-17 08:46, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:47, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:48, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:49, 80, 1, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:50, 90, 20, 0, 75
fc:5a:18:28:15:53, 2018-04-17 08:51, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:52, 80, 27, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:53, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:54, 80, 23, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:55, 80, 27, 0, 76
fc:5a:18:28:15:53, 2018-04-17 08:56, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:57, 80, 34, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:58, 80, 66, 14, 255
fc:5a:18:28:15:53, 2018-04-17 08:59, 96, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:00, 96, 10, 0, 76
fc:5a:18:28:15:53, 2018-04-17 09:01, 80, 34, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:02, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:03, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:04, 80, 8, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:05, 80, 11, 0, 73
fc:5a:18:28:15:53, 2018-04-17 09:06, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:07, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:08, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:09, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:10, 80, 19, 0, 75
fc:5a:18:28:15:53, 2018-04-17 09:11, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:12, 80, 25, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:13, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:14, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:15, 80, 25, 0, 68
fc:5a:18:28:15:53, 2018-04-17 09:16, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:17, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:18, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:19, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:20, 80, 13, 0, 77
fc:5a:18:28:15:53, 2018-04-17 09:21, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:22, 80, 29, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:23, 80, 8, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:24, 80, 4, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:25, 80, 15, 0, 81
fc:5a:18:28:15:53, 2018-04-17 09:26, 80, 10, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:27, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:28, 80, 32, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:29, 1, 70, 31, 255
fc:5a:18:28:15:53, 2018-04-17 09:30, 1, 109, 99, 0
fc:5a:18:28:15:53, 2018-04-17 09:31, 1, 119, 102, 255
fc:5a:18:28:15:53, 2018-04-17 09:32, 17, 115, 90, 255
fc:5a:18:28:15:53, 2018-04-17 09:33, 96, 41, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:34, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:35, 80, 45, 0, 85
fc:5a:18:28:15:53, 2018-04-17 09:36, 80, 56, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:37, 1, 117, 104, 255
fc:5a:18:28:15:53, 2018-04-17 09:38, 1, 107, 98, 255
fc:5a:18:28:15:53, 2018-04-17 09:39, 1, 115, 100, 255
fc:5a:18:28:15:53, 2018-04-17 09:40, 1, 108, 99, 101
fc:5a:18:28:15:53, 2018-04-17 09:41, 1, 109, 102, 255
fc:5a:18:28:15:53, 2018-04-17 09:42, 1, 33, 15, 255
fc:5a:18:28:15:53, 2018-04-17 09:43, 1, 53, 31, 255
fc:5a:18:28:15:53, 2018-04-17 09:44, 96, 27, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:45, 1, 61, 29, 91
fc:5a:18:28:15:53, 2018-04-17 09:46, 1, 113, 109, 255
fc:5a:18:28:15:53, 2018-04-17 09:47, 1, 86, 79, 255
fc:5a:18:28:15:53, 2018-04-17 09:48, 1, 72, 29, 255
fc:5a:18:28:15:53, 2018-04-17 09:49, 1, 130, 114, 255
fc:5a:18:28:15:53, 2018-04-17 09:50, 1, 119, 112, 75
fc:5a:18:28:15:53, 2018-04-17 09:51, 1, 114, 109, 255
fc:5a:18:28:15:53, 2018-04-17 09:52, 1, 122, 114, 255
fc:5a:18:28:15:53, 2018-04-17 09:53, 1, 126, 118, 255
fc:5a:18:28:15:53, 2018-04-17 09:54, 1, 134, 119, 255
fc:5a:18:28:15:53, 2018-04-17 09:55, 1, 130, 111, 120
fc:5a:18:28:15:53, 2018-04-17 09:56, 96, 47, 14, 255
fc:5a:18:28:15:53, 2018-04-17 09:57, 96, 54, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:58, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:59, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:00, 80, 22, 0, 81
fc:5a:18:28:15:53, 2018-04-17 10:01, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:02, 80, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:03, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:04, 1, 70, 16, 255
fc:5a:18:28:15:53, 2018-04-17 10:05, 1, 124, 114, 106
fc:5a:18:28:15:53, 2018-04-17 10:06, 1, 130, 118, 255
fc:5a:18:28:15:53, 2018-04-17 10:07, 1, 133, 118, 255
fc:5a:18:28:15:53, 2018-04-17 10:08, 1, 123, 115, 255
fc:5a:18:28:15:53, 2018-04-17 10:09, 1, 127, 116, 255
fc:5a:18:28:15:53, 2018-04-17 10:10, 1, 132, 114, 117
fc:5a:18:28:15:53, 2018-04-17 10:11, 1, 99, 86, 255
fc:5a:18:28:15:53, 2018-04-17 10:12, 96, 40, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:13, 96, 53, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:14, 96, 23, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:15, 1, 96, 91, 58
fc:5a:18:28:15:53, 2018-04-17 10:16, 96, 70, 14, 255
fc:5a:18:28:15:53, 2018-04-17 10:17, 96, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:18, 96, 18, 0, 255
